PowerCapacity,Unit,Zone,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,Unnamed: 0,StartUpCost_pu,NoLoadCost_pu,Nunits,CHPPowerLossFactor,CHPMaxHeat,InitialPower,Type,JRC_id,RampUpMax,RampDownMax,RampStartUpMaximum,RampShutDownMaximum,CostFixed
420.0,GENISSIAT,FR,HROR,WAT,1.0,0.0,0.0,0.5238095238,0.5238095238,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
413.0,EMILE HUCHET 8,FR,COMC,GAS,0.525,5.0,1.0,0.0270460048,0.0270460048,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,670.2,,,,
413.0,EMILE HUCHET 7,FR,COMC,GAS,0.525,5.0,1.0,0.0270460048,0.0270460048,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,670.2,,,,
413.0,Croix-de-Metz,FR,COMC,GAS,0.525,5.0,1.0,0.0270460048,0.0270460048,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,670.2,,,,
412.0,Pont-sur-Sambre,FR,COMC,GAS,0.525,5.0,1.0,0.0271116505,0.0271116505,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,670.2,,,,
406.0,BROMMAT,FR,HDAM,WAT,0.85,0.0,0.0,0.2216748768,0.2216748768,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,168084.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
401.0,FR-GA-MORANT1,FR,COMC,GAS,0.525,5.0,1.0,0.0278553616,0.0278553616,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,670.2,,,,
384.0,SERRE PONCON,FR,HDAM,WAT,0.85,0.0,0.0,0.234375,0.234375,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,158976.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
366.0,MONTEYNARD,FR,HDAM,WAT,0.85,0.0,0.0,0.2459016393,0.2459016393,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,151524.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
360.0,AIGLE,FR,HDAM,WAT,0.85,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,149040.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
357.0,VILLARODIN,FR,HDAM,WAT,0.85,0.0,0.0,0.2521008403,0.2521008403,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,147798.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
348.0,DONZERE MONDRAGON,FR,HROR,WAT,1.0,0.0,0.0,0.632183908,0.632183908,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
320.0,COCHE,FR,HPHS,WAT,0.86,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.86,0.3,0.0,,,11840.0,0.0,320.0,0.86,,,,,,,,,,18000.0,,,,
297.0,MALGOVERT,FR,HDAM,WAT,0.85,0.0,0.0,0.303030303,0.303030303,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,122958.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
295.0,MONTELIMAR,FR,HROR,WAT,1.0,0.0,0.0,0.7457627119,0.7457627119,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
293.0,CHASTANG,FR,HROR,WAT,1.0,0.0,0.0,0.7508532423,0.7508532423,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
285.0,VOUGLANS,FR,HDAM,WAT,0.85,0.0,0.0,0.3157894737,0.3157894737,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,117990.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
240.0,RANCE,FR,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,
235.0,BORT,FR,HDAM,WAT,0.85,0.0,0.0,0.3829787234,0.3829787234,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,97290.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
214.0,SISTERON,FR,HDAM,WAT,0.85,0.0,0.0,0.4205607477,0.4205607477,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,88596.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
210.0,VALLABREGUES,FR,HROR,WAT,1.0,0.0,0.0,1.0476190476,1.0476190476,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
203.0,GENNEVILLIERS 1,FR,COMC,GAS,0.525,5.0,1.0,0.0550246305,0.0550246305,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,670.2,,,,
198.0,BEAUCHASTEL,FR,HROR,WAT,1.0,0.0,0.0,1.1111111111,1.1111111111,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
189.0,PRAGNERES,FR,HDAM,WAT,0.85,0.0,0.0,0.4761904762,0.4761904762,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,78246.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
187.0,ORAISON,FR,HDAM,WAT,0.85,0.0,0.0,0.4812834225,0.4812834225,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,77418.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
185.0,MONTEREAU 6,FR,STUR,OIL,0.41,8.0,6.0,0.027027027,0.027027027,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,300.0,,,,
185.0,MONTEREAU 5,FR,STUR,OIL,0.41,8.0,6.0,0.027027027,0.027027027,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,300.0,,,,
183.0,SARRANS,FR,HDAM,WAT,0.85,0.0,0.0,0.4918032787,0.4918032787,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,75762.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
182.0,VAIRES 3,FR,STUR,OIL,0.41,8.0,6.0,0.0274725275,0.0274725275,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,300.0,,,,
181.0,VAIRES 1,FR,STUR,OIL,0.41,8.0,6.0,0.0276243094,0.0276243094,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,300.0,,,,
180.0,BOURG les VALENCE,FR,HROR,WAT,1.0,0.0,0.0,1.2222222222,1.2222222222,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
179.0,VAIRES 2,FR,STUR,OIL,0.41,8.0,6.0,0.0279329609,0.0279329609,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,300.0,,,,
175.0,FESSENHEIM,FR,HROR,WAT,1.0,0.0,0.0,1.2571428571,1.2571428571,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
168.0,RHINAU,FR,HROR,WAT,1.0,0.0,0.0,1.3095238095,1.3095238095,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
159.0,SAINT CHAMAS,FR,HDAM,WAT,0.85,0.0,0.0,0.5660377358,0.5660377358,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,65826.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
156.0,MARCKOLSHEIM,FR,HROR,WAT,1.0,0.0,0.0,1.4102564103,1.4102564103,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
156.0,CADEROUSSE,FR,HROR,WAT,1.0,0.0,0.0,1.4102564103,1.4102564103,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
156.0,OTTMARSHEIM,FR,HROR,WAT,1.0,0.0,0.0,1.4102564103,1.4102564103,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
154.0,KEMBS,FR,HROR,WAT,1.0,0.0,0.0,1.4285714286,1.4285714286,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
150.0,MAREGES,FR,HROR,WAT,1.0,0.0,0.0,1.4666666667,1.4666666667,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
148.0,STRASBOURG,FR,HROR,WAT,1.0,0.0,0.0,1.4864864865,1.4864864865,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
145.0,SAUSSAZ,FR,HROR,WAT,1.0,0.0,0.0,1.5172413793,1.5172413793,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
141.0,SAINT ESTEVE,FR,HDAM,WAT,0.85,0.0,0.0,0.6382978723,0.6382978723,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,58374.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
141.0,VOGELGRUN,FR,HROR,WAT,1.0,0.0,0.0,1.5602836879,1.5602836879,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
141.0,GERSTHEIM,FR,HROR,WAT,1.0,0.0,0.0,1.5602836879,1.5602836879,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
140.0,BAIX LOGIS NEUF 1,FR,HROR,WAT,1.0,0.0,0.0,1.5714285714,1.5714285714,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
139.0,CURBANS,FR,HDAM,WAT,0.85,0.0,0.0,0.6474820144,0.6474820144,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,57546.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
134.0,BRENNILIS 3,FR,STUR,OIL,0.41,8.0,6.0,0.0373134328,0.0373134328,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,300.0,,,,
132.0,SAINTE CROIX,FR,HDAM,WAT,0.85,0.0,0.0,0.6818181818,0.6818181818,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,54648.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
132.0,MONTPEZAT,FR,HDAM,WAT,0.85,0.0,0.0,0.6818181818,0.6818181818,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,54648.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
130.0,AMFARD15,FR,COMC,GAS,0.525,5.0,1.0,0.0859230769,0.0859230769,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,670.2,,,,
130.0,AMFARD14,FR,COMC,GAS,0.525,5.0,1.0,0.0859230769,0.0859230769,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,670.2,,,,
129.0,ARRIGHI 2,FR,STUR,OIL,0.41,8.0,6.0,0.0387596899,0.0387596899,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,300.0,,,,
126.0,AVIGNON,FR,HROR,WAT,1.0,0.0,0.0,1.746031746,1.746031746,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
125.0,ARRIGHI 1,FR,STUR,OIL,0.41,8.0,6.0,0.04,0.04,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,300.0,,,,
124.0,RANDENS,FR,HROR,WAT,1.0,0.0,0.0,1.7741935484,1.7741935484,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
123.0,COMBE D'AVRIEUX,FR,HDAM,WAT,0.85,0.0,0.0,0.7317073171,0.7317073171,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,50922.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
122.0,SAINT-PIERRE,FR,HROR,WAT,1.0,0.0,0.0,1.8032786885,1.8032786885,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
119.0,COUESQUE,FR,HROR,WAT,1.0,0.0,0.0,1.8487394958,1.8487394958,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
116.0,SAINT GUILLERME,FR,HDAM,WAT,0.85,0.0,0.0,0.775862069,0.775862069,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,48024.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
116.0,HERMILLON,FR,HROR,WAT,1.0,0.0,0.0,1.8965517241,1.8965517241,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
109.0,PIED DE BORNE,FR,HDAM,WAT,0.85,0.0,0.0,0.8256880734,0.8256880734,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,45126.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
107.0,ST ETIENNE CANTALES,FR,HDAM,WAT,0.85,0.0,0.0,0.8411214953,0.8411214953,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,44298.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
104.0,PASSY,FR,HROR,WAT,1.0,0.0,0.0,2.1153846154,2.1153846154,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
104.0,ASTON,FR,HROR,WAT,1.0,0.0,0.0,2.1153846154,2.1153846154,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
101.0,SAINT PIERRE COGNET,FR,HROR,WAT,1.0,0.0,0.0,2.1782178218,2.1782178218,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
85.0,DIRINON 2,FR,STUR,OIL,0.41,8.0,6.0,0.0588235294,0.0588235294,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,300.0,,,,
85.0,BRENNILIS 2,FR,STUR,OIL,0.41,8.0,6.0,0.0588235294,0.0588235294,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,300.0,,,,
85.0,BRENNILIS 1,FR,STUR,OIL,0.41,8.0,6.0,0.0588235294,0.0588235294,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,300.0,,,,
85.0,DIRINON 1,FR,STUR,OIL,0.41,8.0,6.0,0.0588235294,0.0588235294,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,300.0,,,,
62.0,CYCOFOS TV2,FR,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,
45.0,SPEM Pointe,FR,COMC,GAS,0.525,5.0,1.0,0.2482222222,0.2482222222,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,670.2,,,,
5292.0,DispaSET PHOT_FR,FR,PHOT,SUN,1.0,0.0,0.0,0.1700680272,0.1700680272,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,54000.0,,,,
10358.0,DispaSET WindOn_FR,FR,WTON,WIN,1.0,0.0,0.0,0.0130334041,0.0130334041,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,8100.0,,,,
119.4,DispaSET FossilGas_FR,FR,COMC,GAS,0.525,5.0,1.0,0.0935510888,0.0935510888,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,670.2,,,,
5636.0,DispaSET HydroRiver_FR,FR,HROR,WAT,1.0,0.0,0.0,0.0390347764,0.0390347764,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,13200.0,,,,
2590.0,DispaSET HydroRes_FR,FR,HDAM,WAT,0.85,0.0,0.0,0.0347490347,0.0347490347,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,1072260.0,0.0,0.0,0.86,,,,,,,,,,5400.0,,,,
151.1204344,FR_STUR_BIO,FR,STUR,BIO,0.46,4.0,6.0,0.02,0.02,,,1.3,0.35,0.35,1.0,0.0,back-pressure,1.0,,,,,FR_STUR_BIO,120,12.5,1.0,0.0,151.1204344,,,,,,,,
388.3108142,FR_COMC_GAS,FR,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,,0.0,0.36,0.57,1.0,0.42,,,,,,,FR_COMC_GAS,55,0.0,8.0,,,,,,,,,,
63.65119565,FR_GTUR_GAS,FR,GTUR,GAS,0.425,0.0,0.0,0.166666667,0.166666667,,,0.0,0.2,0.425,0.166666667,0.564705882,,,,,,,FR_GTUR_GAS,0,0.0,26.0,,,,,,,,,,
97.22207076,FR_STUR_GAS,FR,STUR,GAS,0.38,0.0,0.0,0.02,0.02,,,0.0,0.4,0.38,0.0,0.0,,,,,,,FR_STUR_GAS,0,0.0,1.0,,,,,,,,,,
732.5,FR_STUR_HRD,FR,STUR,HRD,0.46,8.0,8.0,0.017777778,0.017777778,,,0.0,0.3,0.46,2.0,0.81,,,,,,,FR_STUR_HRD,65,0.0,4.0,,,,,,,,,,
1002.063492,FR_STUR_NUC,FR,STUR,NUC,1.0,24.0,24.0,0.003333333,0.003333333,,,0.0,0.5,1.0,12.0,0.0,,,,,,,FR_STUR_NUC,300,0.0,63.0,,,,,,,,,,
370.5555556,FR_STUR_OIL,FR,STUR,OIL,0.33,4.0,4.0,0.02,0.02,,,0.0,0.4,0.33,0.0,0.799636364,,,,,,,FR_STUR_OIL,65,0.0,18.0,,,,,,,,,,
6772.0,FR_PHOT_SUN,FR,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,,0.0,0.0,1.0,0.0,0.0,,,,,,,FR_PHOT_SUN,0,0.0,1.0,,,,,,,,,,
10325.5,FR_HROR_WAT,FR,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,,0.0,0.0,1.0,0.0,0.0,,,,,,,FR_HROR_WAT,0,0.0,1.0,,,,,,,,,,
13169.0,FR_HPHS_WAT,FR,HPHS,WAT,0.8,0.0,0.0,0.066666667,0.066666667,,,0.0,0.0,1.0,0.0,0.0,,,2845905.0,0.0,4965.0,0.8,FR_HPHS_WAT,0,0.0,1.0,,,,,,,,,,
11761.0,FR_WTON_WIN,FR,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,,0.0,0.0,1.0,0.0,0.0,,,,,,,FR_WTON_WIN,0,0.0,1.0,,,,,,,,,,
170.4444444,FI_STUR_BIO,FI,STUR,BIO,0.46,4.0,6.0,0.02,0.02,,,1.3,0.35,0.35,1.0,0.0,back-pressure,1.0,,,,,FI_STUR_BIO,120,12.5,9.0,0.0,170.4444444,,,,,,,,
391.0,FI_COMC_GAS,FI,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,,0.0,0.36,0.57,1.0,0.42,,,,,,,FI_COMC_GAS,55,0.0,2.0,,,,,,,,,,
63.30563846,FI_GTUR_GAS,FI,GTUR,GAS,0.425,0.0,0.0,0.166666667,0.166666667,,,0.0,0.2,0.425,0.166666667,0.564705882,,,,,,,FI_GTUR_GAS,0,0.0,16.0,,,,,,,,,,
683.2,FI_STUR_HRD,FI,STUR,HRD,0.46,8.0,8.0,0.017777778,0.017777778,,,0.0,0.3,0.46,2.0,0.81,,,,,,,FI_STUR_HRD,65,0.0,5.0,,,,,,,,,,
927.3333333,FI_STUR_NUC,FI,STUR,NUC,1.0,24.0,24.0,0.003333333,0.003333333,,,0.0,0.5,1.0,12.0,0.0,,,,,,,FI_STUR_NUC,300,0.0,3.0,,,,,,,,,,
297.6666667,FI_STUR_OIL,FI,STUR,OIL,0.33,4.0,4.0,0.02,0.02,,,0.0,0.4,0.33,0.0,0.799636364,,,,,,,FI_STUR_OIL,65,0.0,3.0,,,,,,,,,,
141.0469661,FI_STUR_PEA,FI,STUR,PEA,0.3,4.0,4.0,0.02,0.02,,,0.0,0.5,0.3,0.0,0.0,,,,,,,FI_STUR_PEA,65,0.0,6.0,,,,,,,,,,
3112.0,FI_HROR_WAT,FI,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,,0.0,0.0,1.0,0.0,0.0,,,,,,,FI_HROR_WAT,0,0.0,1.0,,,,,,,,,,
1432.0,FI_WTON_WIN,FI,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,,0.0,0.0,1.0,0.0,0.0,,,,,,,FI_WTON_WIN,0,0.0,1.0,,,,,,,,,,
136.4705882,FI_STUR_OTH,FI,STUR,OTH,0.3,4.0,4.0,0.02,0.02,,,0.0,0.5,0.3,0.0,0.0,,,,,,,FI_STUR_OTH,65,0.0,9.0,,,,,,,,,,
1046.0,TIHANGE 3,BE,STUR,NUC,0.405,24.0,24.0,0.0032791587,0.0032791587,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1038.0,DOEL 4,BE,STUR,NUC,0.405,24.0,24.0,0.0033044316,0.0033044316,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1008.0,TIHANGE 2,BE,STUR,NUC,0.405,24.0,24.0,0.0034027778,0.0034027778,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1006.0,DOEL 3,BE,STUR,NUC,0.405,24.0,24.0,0.0034095427,0.0034095427,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
690.0,COO II T,BE,HPHS,WAT,0.86,0.0,0.0,0.4347826087,0.4347826087,0.0,0.0,0.0,0.0,0.86,0.0,0.0,,,3105.0,0.0,690.0,0.86,,,,,,,,,,,,,,
481.0,TIHANGE 1N,BE,STUR,NUC,0.405,24.0,24.0,0.0071309771,0.0071309771,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
481.0,TIHANGE 1S,BE,STUR,NUC,0.405,24.0,24.0,0.0071309771,0.0071309771,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
474.0,COO I T,BE,HPHS,WAT,0.86,0.0,0.0,0.6329113924,0.6329113924,0.0,0.0,0.0,0.0,0.86,0.0,0.0,,,2133.0,0.0,474.0,0.86,,,,,,,,,,,,,,
465.0,DROGENBOS TGV,BE,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
465.0,HERDERSBRUG STEG,BE,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
451.0,Amercoeur 1 R TGV,BE,COMC,GAS,0.525,5.0,1.0,0.024767184,0.024767184,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
433.0,DOEL 1,BE,STUR,NUC,0.405,24.0,24.0,0.0079214781,0.0079214781,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
433.0,DOEL 2,BE,STUR,NUC,0.405,24.0,24.0,0.0079214781,0.0079214781,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
422.0,T-power Beringen,BE,COMC,GAS,0.525,5.0,1.0,0.0264691943,0.0264691943,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
405.0,Marcinelle Energie (Carsid),BE,COMC,GAS,0.525,5.0,1.0,0.0275802469,0.0275802469,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
384.0,Zandvliet Power,BE,COMC,GAS,0.525,5.0,1.0,0.0290885417,0.0290885417,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
376.0,ESCH-SUR-ALZETTE STEG,BE,COMC,GAS,0.525,5.0,1.0,0.0297074468,0.0297074468,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
357.0,RINGVAART STEG,BE,COMC,GAS,0.525,5.0,1.0,0.0312885154,0.0312885154,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
350.0,SAINT-GHISLAIN STEG,BE,COMC,GAS,0.525,5.0,1.0,0.0319142857,0.0319142857,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
315.0,Zelzate 2 Knippegroen,BE,COMC,GAS,0.525,5.0,1.0,0.0354603175,0.0354603175,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
268.0,RODENHUIZE 4,BE,STUR,BIO,0.45,8.0,6.0,0.0186567164,0.0186567164,2000.0,0.0,0.0,0.2,0.45,0.0,0.0,,,,,,,,,,,,,,,,,,,,
235.0,LANGERLO 1,BE,STUR,HRD,0.395,8.0,6.0,0.0212765957,0.0212765957,117242.17,0.0,0.0,0.3,0.395,0.0,0.95,,,,,,,,,,,,,,,,,,,,
235.0,LANGERLO 2,BE,STUR,HRD,0.395,8.0,6.0,0.0212765957,0.0212765957,117242.17,0.0,0.0,0.3,0.395,0.0,0.95,,,,,,,,,,,,,,,,,,,,
214.0,Northwind,BE,WTOF,WIN,1.0,0.0,0.0,0.6542056075,0.6542056075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
178.0,Thorntonbank - C-Power - Area SW,BE,WTOF,WIN,1.0,0.0,0.0,0.7865168539,0.7865168539,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
171.0,Belwind Phase 1,BE,WTOF,WIN,1.0,0.0,0.0,0.8187134503,0.8187134503,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
150.0,Thorntonbank - C-Power - Area NE,BE,WTOF,WIN,1.0,0.0,0.0,0.9333333333,0.9333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
144.0,PLATE TAILLE T,BE,HPHS,WAT,0.86,0.0,0.0,2.0833333333,2.0833333333,0.0,0.0,0.0,0.0,0.86,0.0,0.0,,,648.0,0.0,144.0,0.86,,,,,,,,,,,,,,
140.0,Scheldelaan Exxonmobil,BE,COMC,GAS,0.525,5.0,1.0,0.0797857143,0.0797857143,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
138.0,INESCO WKK,BE,COMC,GAS,0.525,5.0,1.0,0.080942029,0.080942029,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
2953.0,DispaSET PHOT_BE,BE,PHOT,SUN,1.0,0.0,0.0,0.3047748053,0.3047748053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
