Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption
,CHOOZ 2,1500.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0022866667,0.0022866667,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,CIVAUX 2,1495.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0022943144,0.0022943144,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,CIVAUX 1,1495.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0022943144,0.0022943144,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,ST ALBAN 2,1335.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0025692884,0.0025692884,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,ST ALBAN 1,1335.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0025692884,0.0025692884,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,PENLY 2,1330.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0025789474,0.0025789474,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,PENLY 1,1330.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0025789474,0.0025789474,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,FLAMANVILLE 2,1330.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0025789474,0.0025789474,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,PALUEL 1,1330.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0025789474,0.0025789474,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,FLAMANVILLE 1,1330.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0025789474,0.0025789474,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,PALUEL 4,1330.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0025789474,0.0025789474,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,PALUEL 2,1330.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0025789474,0.0025789474,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,PALUEL 3,1330.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0025789474,0.0025789474,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,GOLFECH 1,1310.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0026183206,0.0026183206,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,BELLEVILLE 1,1310.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0026183206,0.0026183206,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,NOGENT 1,1310.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0026183206,0.0026183206,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,BELLEVILLE 2,1310.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0026183206,0.0026183206,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,NOGENT 2,1310.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0026183206,0.0026183206,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,GOLFECH 2,1310.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0026183206,0.0026183206,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,CATTENOM 1,1300.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0026384615,0.0026384615,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,CATTENOM 2,1300.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0026384615,0.0026384615,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,CATTENOM 4,1300.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0026384615,0.0026384615,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,CATTENOM 3,1300.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0026384615,0.0026384615,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,TRICASTIN 1,915.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037486339,0.0037486339,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,TRICASTIN 2,915.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037486339,0.0037486339,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,ST LAURENT 2,915.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037486339,0.0037486339,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,CRUAS 2,915.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037486339,0.0037486339,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,CRUAS 1,915.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037486339,0.0037486339,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,CRUAS 3,915.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037486339,0.0037486339,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,ST LAURENT 1,915.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037486339,0.0037486339,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,TRICASTIN 4,915.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037486339,0.0037486339,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,CRUAS 4,915.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037486339,0.0037486339,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,TRICASTIN 3,915.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037486339,0.0037486339,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,MONTEZIC,910.0,,FR,,,HPHS,WAT,0.86,0.0,0.0,0.3296703297,0.3296703297,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,33670.0,0.0,910.0,0.86,,
,GRAVELINES 6,910.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037692308,0.0037692308,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,GRAVELINES 5,910.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037692308,0.0037692308,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,BLAYAIS 2,910.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037692308,0.0037692308,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,GRAVELINES 4,910.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037692308,0.0037692308,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,BUGEY 2,910.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037692308,0.0037692308,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,BLAYAIS 3,910.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037692308,0.0037692308,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,BLAYAIS 4,910.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037692308,0.0037692308,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,GRAVELINES 3,910.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037692308,0.0037692308,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,GRAVELINES 1,910.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037692308,0.0037692308,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,BUGEY 3,910.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037692308,0.0037692308,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,GRAVELINES 2,910.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037692308,0.0037692308,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,BLAYAIS 1,910.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037692308,0.0037692308,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,CHINON 4,905.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037900552,0.0037900552,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,CHINON 3,905.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037900552,0.0037900552,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,CHINON 2,905.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037900552,0.0037900552,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,CHINON 1,905.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0037900552,0.0037900552,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,DAMPIERRE 4,890.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0038539326,0.0038539326,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,DAMPIERRE 3,890.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0038539326,0.0038539326,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,DAMPIERRE 1,890.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0038539326,0.0038539326,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,DAMPIERRE 2,890.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0038539326,0.0038539326,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,BUGEY 5,880.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0038977273,0.0038977273,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,FESSENHEIM 2,880.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0038977273,0.0038977273,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,FESSENHEIM 1,880.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0038977273,0.0038977273,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,BUGEY 4,880.0,,FR,,,STUR,NUC,0.405,24.0,24.0,0.0038977273,0.0038977273,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,
,REVIN,808.0,,FR,,,HPHS,WAT,0.86,0.0,0.0,0.3712871287,0.3712871287,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,29896.0,0.0,808.0,0.86,,
,DK6,796.0,,FR,,,COMC,GAS,0.525,5.0,1.0,0.0140326633,0.0140326633,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,
,SUPER BISSORTE,742.0,,FR,,,HPHS,WAT,0.86,0.0,0.0,0.4043126685,0.4043126685,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,27454.0,0.0,742.0,0.86,,
,CORDEMAIS 3,685.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.0072992701,0.0072992701,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,ARAMON 1,685.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.0072992701,0.0072992701,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,ARAMON 2,685.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.0072992701,0.0072992701,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,CORDEMAIS 2,685.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.0072992701,0.0072992701,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,EMILE HUCHET 6,595.0,,FR,,,STUR,HRD,0.395,8.0,6.0,0.0084033613,0.0084033613,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,
,PROVENCE 5,595.0,,FR,,,STUR,HRD,0.395,8.0,6.0,0.0084033613,0.0084033613,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,
,PORCHEVILLE 2,585.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.0085470085,0.0085470085,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,PORCHEVILLE 1,585.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.0085470085,0.0085470085,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,PORCHEVILLE 4,585.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.0085470085,0.0085470085,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,HAVRE 4,580.0,,FR,,,STUR,HRD,0.395,8.0,6.0,0.0086206897,0.0086206897,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,
,CORDEMAIS 5,580.0,,FR,,,STUR,HRD,0.395,8.0,6.0,0.0086206897,0.0086206897,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,
,CORDEMAIS 4,580.0,,FR,,,STUR,HRD,0.395,8.0,6.0,0.0086206897,0.0086206897,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,
,BATHIE,546.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.1648351648,0.1648351648,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,226044.0,0.0,0.0,0.86,,
,PORCHEVILLE 3,535.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.0093457944,0.0093457944,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,CHEYLAS,485.0,,FR,,,HPHS,WAT,0.86,0.0,0.0,0.618556701,0.618556701,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,17945.0,0.0,485.0,0.86,,
,MARTIGUES PONTEAU 5,465.0,,FR,,,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,
,MARTIGUES PONTEAU 6,465.0,,FR,,,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,
,POUGET,447.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.2013422819,0.2013422819,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,185058.0,0.0,0.0,0.86,,
,SPEM,435.0,,FR,,,COMC,GAS,0.525,5.0,1.0,0.0256781609,0.0256781609,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,
,CYCOFOS,428.0,,FR,,,COMC,GAS,0.525,5.0,1.0,0.0260981308,0.0260981308,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,
,BLENOD 5,427.0,,FR,,,COMC,GAS,0.525,5.0,1.0,0.0261592506,0.0261592506,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,
,COMBIGOLFE,425.0,,FR,,,COMC,GAS,0.525,5.0,1.0,0.0262823529,0.0262823529,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,
,GENISSIAT,420.0,,FR,,,HROR,WAT,1.0,0.0,0.0,0.5238095238,0.5238095238,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,EMILE HUCHET 8,413.0,,FR,,,COMC,GAS,0.525,5.0,1.0,0.0270460048,0.0270460048,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,
,EMILE HUCHET 7,413.0,,FR,,,COMC,GAS,0.525,5.0,1.0,0.0270460048,0.0270460048,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,
,Croix-de-Metz,413.0,,FR,,,COMC,GAS,0.525,5.0,1.0,0.0270460048,0.0270460048,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,
,Pont-sur-Sambre,412.0,,FR,,,COMC,GAS,0.525,5.0,1.0,0.0271116505,0.0271116505,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,
,BROMMAT,406.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.2216748768,0.2216748768,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,168084.0,0.0,0.0,0.86,,
,FR-GA-MORANT1,401.0,,FR,,,COMC,GAS,0.525,5.0,1.0,0.0278553616,0.0278553616,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,
,SERRE PONCON,384.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.234375,0.234375,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,158976.0,0.0,0.0,0.86,,
,MONTEYNARD,366.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.2459016393,0.2459016393,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,151524.0,0.0,0.0,0.86,,
,AIGLE,360.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.25,0.25,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,149040.0,0.0,0.0,0.86,,
,VILLARODIN,357.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.2521008403,0.2521008403,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,147798.0,0.0,0.0,0.86,,
,DONZERE MONDRAGON,348.0,,FR,,,HROR,WAT,1.0,0.0,0.0,0.632183908,0.632183908,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,COCHE,320.0,,FR,,,HPHS,WAT,0.86,0.0,0.0,0.9375,0.9375,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,11840.0,0.0,320.0,0.86,,
,MALGOVERT,297.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.303030303,0.303030303,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,122958.0,0.0,0.0,0.86,,
,MONTELIMAR,295.0,,FR,,,HROR,WAT,1.0,0.0,0.0,0.7457627119,0.7457627119,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,CHASTANG,293.0,,FR,,,HROR,WAT,1.0,0.0,0.0,0.7508532423,0.7508532423,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,VOUGLANS,285.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.3157894737,0.3157894737,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,117990.0,0.0,0.0,0.86,,
,RANCE,240.0,,FR,,,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
,BORT,235.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.3829787234,0.3829787234,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,97290.0,0.0,0.0,0.86,,
,SISTERON,214.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.4205607477,0.4205607477,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,88596.0,0.0,0.0,0.86,,
,VALLABREGUES,210.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.0476190476,1.0476190476,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,GENNEVILLIERS 1,203.0,,FR,,,COMC,GAS,0.525,5.0,1.0,0.0550246305,0.0550246305,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,
,BEAUCHASTEL,198.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.1111111111,1.1111111111,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,PRAGNERES,189.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.4761904762,0.4761904762,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,78246.0,0.0,0.0,0.86,,
,ORAISON,187.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.4812834225,0.4812834225,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,77418.0,0.0,0.0,0.86,,
,MONTEREAU 6,185.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.027027027,0.027027027,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,MONTEREAU 5,185.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.027027027,0.027027027,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,SARRANS,183.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.4918032787,0.4918032787,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,75762.0,0.0,0.0,0.86,,
,VAIRES 3,182.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.0274725275,0.0274725275,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,VAIRES 1,181.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.0276243094,0.0276243094,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,BOURG les VALENCE,180.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.2222222222,1.2222222222,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,VAIRES 2,179.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.0279329609,0.0279329609,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,FESSENHEIM,175.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.2571428571,1.2571428571,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,RHINAU,168.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.3095238095,1.3095238095,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,SAINT CHAMAS,159.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.5660377358,0.5660377358,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,65826.0,0.0,0.0,0.86,,
,MARCKOLSHEIM,156.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.4102564103,1.4102564103,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,CADEROUSSE,156.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.4102564103,1.4102564103,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,OTTMARSHEIM,156.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.4102564103,1.4102564103,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,KEMBS,154.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.4285714286,1.4285714286,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,MAREGES,150.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.4666666667,1.4666666667,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,STRASBOURG,148.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.4864864865,1.4864864865,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,SAUSSAZ,145.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.5172413793,1.5172413793,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,SAINT ESTEVE,141.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.6382978723,0.6382978723,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,58374.0,0.0,0.0,0.86,,
,VOGELGRUN,141.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.5602836879,1.5602836879,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,GERSTHEIM,141.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.5602836879,1.5602836879,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,BAIX LOGIS NEUF 1,140.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.5714285714,1.5714285714,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,CURBANS,139.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.6474820144,0.6474820144,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,57546.0,0.0,0.0,0.86,,
,BRENNILIS 3,134.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.0373134328,0.0373134328,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,SAINTE CROIX,132.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.6818181818,0.6818181818,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,54648.0,0.0,0.0,0.86,,
,MONTPEZAT,132.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.6818181818,0.6818181818,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,54648.0,0.0,0.0,0.86,,
,AMFARD15,130.0,,FR,,,COMC,GAS,0.525,5.0,1.0,0.0859230769,0.0859230769,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,
,AMFARD14,130.0,,FR,,,COMC,GAS,0.525,5.0,1.0,0.0859230769,0.0859230769,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,
,ARRIGHI 2,129.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.0387596899,0.0387596899,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,AVIGNON,126.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.746031746,1.746031746,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,ARRIGHI 1,125.0,,FR,,,STUR,OIL,0.41,8.0,6.0,0.04,0.04,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,
,RANDENS,124.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.7741935484,1.7741935484,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,COMBE D'AVRIEUX,123.0,,FR,,,HDAM,WAT,0.85,0.0,0.0,0.7317073171,0.7317073171,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,50922.0,0.0,0.0,0.86,,
,SAINT-PIERRE,122.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.8032786885,1.8032786885,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
,COUESQUE,119.0,,FR,,,HROR,WAT,1.0,0.0,0.0,1.8487394958,1.8487394958,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,
