index,AL -> EL,BA -> HR,BG -> RS,BG -> TR,BG -> MK,BY -> LT,EE -> RU,EL -> TR,EL -> MK,EL -> AL,FI -> RU,HR -> BA,HR -> RS,HU -> RS,IT -> MT,LT -> BY,LV -> RU,MK -> EL,MK -> BG,MT -> IT,RO -> RS,RU -> LV,RU -> FI,RU -> EE,RS -> RO,RS -> HU,RS -> BG,RS -> HR,TR -> EL,TR -> BG
2016-01-03 00:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 01:00:00+00:00,0.0,0.0,221.0,638.0,302.0,381.0,422.0,0.0,0.0,110.0,0.0,207.0,0.0,290.0,109.0,0.0,0.0,298.0,0.0,0.0,296.0,146.0,910.0,0.0,0.0,0.0,0.0,6.0,323.0,0.0
2016-01-03 01:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 01:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 01:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 02:00:00+00:00,0.0,0.0,186.0,651.0,280.0,356.0,435.0,0.0,0.0,94.0,0.0,240.0,8.0,287.0,106.0,0.0,0.0,275.0,0.0,0.0,263.0,155.0,894.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0
2016-01-03 02:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 02:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 02:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 03:00:00+00:00,0.0,0.0,176.0,635.0,274.0,357.0,431.0,0.0,0.0,84.0,0.0,262.0,5.0,266.0,109.0,0.0,0.0,292.0,0.0,0.0,283.0,156.0,888.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0
2016-01-03 03:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 03:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 03:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 04:00:00+00:00,0.0,0.0,194.0,635.0,282.0,338.0,393.0,0.0,0.0,111.0,0.0,237.0,0.0,256.0,108.0,0.0,0.0,282.0,0.0,0.0,323.0,164.0,892.0,0.0,0.0,0.0,0.0,5.0,309.0,0.0
2016-01-03 04:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 04:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 04:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 05:00:00+00:00,0.0,0.0,225.0,629.0,302.0,361.0,403.0,0.0,0.0,172.0,0.0,107.0,0.0,219.0,120.0,0.0,0.0,243.0,0.0,0.0,387.0,161.0,861.0,0.0,0.0,0.0,0.0,49.0,295.0,0.0
2016-01-03 05:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 05:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 05:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 06:00:00+00:00,0.0,0.0,264.0,648.0,334.0,360.0,430.0,0.0,0.0,225.0,0.0,152.0,0.0,211.0,131.0,0.0,0.0,237.0,0.0,0.0,438.0,152.0,888.0,0.0,0.0,0.0,0.0,60.0,317.0,0.0
2016-01-03 06:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 06:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 06:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 07:00:00+00:00,0.0,0.0,293.0,710.0,368.0,418.0,405.0,0.0,0.0,239.0,0.0,252.0,0.0,216.0,145.0,0.0,0.0,235.0,0.0,0.0,427.0,177.0,901.0,0.0,0.0,0.0,0.0,49.0,320.0,0.0
2016-01-03 07:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 07:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 07:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 08:00:00+00:00,0.0,0.0,336.0,701.0,393.0,422.0,418.0,0.0,0.0,274.0,0.0,270.0,0.0,230.0,146.0,0.0,0.0,206.0,0.0,0.0,375.0,172.0,914.0,0.0,0.0,0.0,0.0,47.0,336.0,0.0
2016-01-03 08:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 08:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 08:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 09:00:00+00:00,0.0,0.0,331.0,710.0,382.0,454.0,425.0,0.0,0.0,287.0,0.0,235.0,0.0,265.0,145.0,0.0,0.0,174.0,0.0,0.0,410.0,178.0,917.0,0.0,0.0,0.0,0.0,43.0,316.0,0.0
2016-01-03 09:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 09:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 09:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 10:00:00+00:00,0.0,0.0,303.0,682.0,371.0,428.0,467.0,0.0,0.0,269.0,0.0,251.0,0.0,249.0,144.0,0.0,0.0,181.0,0.0,0.0,426.0,182.0,878.0,0.0,0.0,0.0,0.0,37.0,335.0,0.0
2016-01-03 10:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 10:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 10:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 11:00:00+00:00,0.0,0.0,316.0,621.0,374.0,421.0,488.0,0.0,0.0,291.0,0.0,244.0,0.0,243.0,139.0,0.0,0.0,157.0,0.0,0.0,399.0,171.0,903.0,0.0,0.0,0.0,0.0,40.0,362.0,0.0
2016-01-03 11:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 11:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 11:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 12:00:00+00:00,0.0,0.0,319.0,617.0,364.0,421.0,462.0,0.0,0.0,312.0,0.0,252.0,0.0,228.0,150.0,0.0,0.0,113.0,0.0,0.0,388.0,154.0,914.0,0.0,0.0,0.0,0.0,44.0,348.0,0.0
2016-01-03 12:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 12:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 12:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 13:00:00+00:00,0.0,0.0,306.0,616.0,366.0,442.0,416.0,0.0,0.0,287.0,0.0,278.0,0.0,219.0,150.0,0.0,0.0,160.0,0.0,0.0,402.0,146.0,915.0,0.0,0.0,0.0,0.0,37.0,374.0,0.0
2016-01-03 13:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 13:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 13:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 14:00:00+00:00,0.0,0.0,313.0,708.0,371.0,443.0,420.0,0.0,0.0,284.0,0.0,309.0,0.0,195.0,150.0,0.0,0.0,144.0,0.0,0.0,394.0,157.0,936.0,0.0,0.0,0.0,0.0,28.0,317.0,0.0
2016-01-03 14:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 14:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 14:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 15:00:00+00:00,0.0,0.0,359.0,687.0,387.0,463.0,419.0,0.0,0.0,326.0,0.0,277.0,0.0,145.0,155.0,0.0,0.0,41.0,0.0,0.0,370.0,155.0,929.0,0.0,0.0,0.0,0.0,62.0,279.0,0.0
2016-01-03 15:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 15:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 15:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 16:00:00+00:00,0.0,0.0,382.0,710.0,403.0,456.0,418.0,0.0,0.0,316.0,0.0,245.0,0.0,135.0,155.0,0.0,0.0,59.0,0.0,0.0,466.0,153.0,911.0,0.0,0.0,0.0,0.0,82.0,290.0,0.0
2016-01-03 16:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 16:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 16:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 17:00:00+00:00,0.0,0.0,410.0,618.0,429.0,459.0,435.0,0.0,0.0,283.0,0.0,171.0,0.0,130.0,165.0,0.0,0.0,132.0,0.0,0.0,445.0,153.0,903.0,0.0,0.0,0.0,0.0,94.0,395.0,0.0
2016-01-03 17:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 17:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 17:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 18:00:00+00:00,0.0,0.0,422.0,637.0,428.0,453.0,410.0,0.0,0.0,297.0,0.0,107.0,0.0,148.0,160.0,0.0,0.0,125.0,0.0,0.0,417.0,160.0,880.0,0.0,0.0,0.0,0.0,100.0,421.0,0.0
2016-01-03 18:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 18:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 18:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 19:00:00+00:00,0.0,0.0,411.0,686.0,422.0,434.0,480.0,0.0,0.0,299.0,0.0,97.0,0.0,194.0,150.0,0.0,0.0,135.0,0.0,0.0,477.0,159.0,892.0,0.0,0.0,0.0,0.0,83.0,426.0,0.0
2016-01-03 19:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 19:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 19:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 20:00:00+00:00,0.0,0.0,418.0,724.0,419.0,433.0,468.0,0.0,0.0,301.0,0.0,53.0,0.0,220.0,150.0,0.0,0.0,133.0,0.0,0.0,499.0,141.0,894.0,0.0,0.0,0.0,0.0,79.0,419.0,0.0
2016-01-03 20:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 20:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 20:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 21:00:00+00:00,0.0,2.0,416.0,725.0,408.0,474.0,451.0,0.0,0.0,256.0,0.0,0.0,0.0,236.0,140.0,0.0,0.0,133.0,0.0,0.0,473.0,148.0,892.0,0.0,0.0,0.0,0.0,82.0,463.0,0.0
2016-01-03 21:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 21:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 21:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 22:00:00+00:00,0.0,11.0,417.0,793.0,415.0,400.0,470.0,0.0,0.0,231.0,0.0,0.0,0.0,291.0,125.0,0.0,0.0,172.0,0.0,0.0,408.0,138.0,900.0,0.0,0.0,0.0,0.0,54.0,474.0,0.0
2016-01-03 22:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 22:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 22:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 23:00:00+00:00,0.0,0.0,408.0,834.0,390.0,402.0,440.0,0.0,0.0,202.0,0.0,5.0,0.0,309.0,120.0,0.0,0.0,213.0,0.0,0.0,387.0,144.0,898.0,0.0,0.0,0.0,0.0,17.0,468.0,0.0
2016-01-03 23:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 23:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03 23:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 00:00:00+00:00,0.0,57.0,394.0,809.0,372.0,361.0,397.0,0.0,0.0,178.0,0.0,0.0,0.0,269.0,113.0,0.0,0.0,213.0,0.0,0.0,326.0,126.0,910.0,0.0,0.0,0.0,0.0,26.0,469.0,0.0
2016-01-04 00:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 00:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 00:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 01:00:00+00:00,0.0,71.0,362.0,794.0,347.0,338.0,372.0,0.0,0.0,149.0,0.0,0.0,0.0,218.0,112.0,0.0,0.0,224.0,0.0,0.0,323.0,137.0,915.0,0.0,0.0,0.0,0.0,36.0,440.0,0.0
2016-01-04 01:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 01:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 01:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 02:00:00+00:00,0.0,62.0,333.0,755.0,328.0,302.0,372.0,0.0,0.0,125.0,0.0,0.0,0.0,195.0,115.0,0.0,0.0,236.0,0.0,0.0,354.0,154.0,898.0,0.0,0.0,0.0,0.0,38.0,436.0,0.0
2016-01-04 02:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 02:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 02:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 03:00:00+00:00,0.0,0.0,281.0,782.0,306.0,394.0,377.0,0.0,0.0,99.0,0.0,23.0,7.0,230.0,115.0,0.0,0.0,256.0,0.0,0.0,349.0,146.0,893.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0
2016-01-04 03:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 03:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 03:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 04:00:00+00:00,0.0,37.0,270.0,725.0,291.0,329.0,376.0,0.0,0.0,156.0,0.0,0.0,0.0,210.0,115.0,0.0,0.0,221.0,0.0,0.0,361.0,149.0,876.0,0.0,0.0,0.0,0.0,12.0,347.0,0.0
2016-01-04 04:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 04:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 04:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 05:00:00+00:00,0.0,71.0,265.0,722.0,289.0,350.0,421.0,0.0,0.0,210.0,0.0,0.0,0.0,191.0,130.0,0.0,0.0,253.0,0.0,0.0,342.0,153.0,944.0,0.0,0.0,0.0,0.0,23.0,322.0,0.0
2016-01-04 05:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 05:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 05:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 06:00:00+00:00,0.0,110.0,252.0,838.0,258.0,393.0,315.0,0.0,0.0,302.0,0.0,0.0,0.0,173.0,145.0,0.0,0.0,204.0,0.0,0.0,332.0,146.0,1023.0,0.0,0.0,0.0,0.0,50.0,216.0,0.0
2016-01-04 06:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 06:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 06:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 07:00:00+00:00,0.0,255.0,283.0,752.0,236.0,523.0,372.0,0.0,12.0,393.0,0.0,0.0,0.0,161.0,155.0,0.0,0.0,12.0,0.0,0.0,308.0,187.0,1111.0,0.0,0.0,0.0,0.0,89.0,196.0,0.0
2016-01-04 07:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 07:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 07:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 08:00:00+00:00,0.0,158.0,258.0,850.0,255.0,0.0,423.0,0.0,0.0,352.0,0.0,0.0,0.0,250.0,150.0,0.0,0.0,105.0,0.0,0.0,305.0,177.0,1442.0,0.0,0.0,0.0,0.0,34.0,174.0,0.0
2016-01-04 08:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 08:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 08:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 09:00:00+00:00,0.0,178.0,263.0,823.0,254.0,0.0,410.0,0.0,0.0,358.0,0.0,0.0,0.0,247.0,150.0,0.0,0.0,87.0,0.0,0.0,368.0,184.0,1480.0,0.0,0.0,0.0,0.0,49.0,162.0,0.0
2016-01-04 09:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 09:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 09:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 10:00:00+00:00,0.0,87.0,260.0,798.0,258.0,0.0,416.0,0.0,0.0,360.0,0.0,0.0,0.0,250.0,145.0,0.0,0.0,108.0,0.0,0.0,413.0,188.0,1469.0,0.0,0.0,0.0,0.0,36.0,177.0,0.0
2016-01-04 10:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 10:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 10:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 11:00:00+00:00,0.0,96.0,215.0,822.0,239.0,0.0,435.0,0.0,0.0,310.0,0.0,0.0,0.0,231.0,145.0,0.0,0.0,143.0,0.0,0.0,385.0,194.0,1469.0,0.0,0.0,0.0,0.0,30.0,142.0,0.0
2016-01-04 11:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 11:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 11:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 12:00:00+00:00,0.0,0.0,196.0,798.0,235.0,610.0,413.0,0.0,0.0,310.0,0.0,19.0,0.0,261.0,155.0,0.0,0.0,159.0,0.0,0.0,417.0,199.0,1469.0,0.0,0.0,0.0,0.0,12.0,145.0,0.0
2016-01-04 12:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 12:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 12:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 13:00:00+00:00,0.0,0.0,190.0,774.0,238.0,634.0,399.0,0.0,0.0,301.0,0.0,16.0,0.0,241.0,155.0,0.0,0.0,171.0,0.0,0.0,428.0,192.0,1461.0,0.0,0.0,0.0,0.0,22.0,160.0,0.0
2016-01-04 13:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 13:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 13:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 14:00:00+00:00,0.0,56.0,205.0,756.0,246.0,555.0,339.0,0.0,0.0,299.0,0.0,0.0,0.0,192.0,160.0,0.0,0.0,138.0,0.0,0.0,418.0,183.0,1470.0,0.0,0.0,0.0,0.0,45.0,163.0,0.0
2016-01-04 14:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 14:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 14:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 15:00:00+00:00,0.0,192.0,268.0,628.0,237.0,566.0,336.0,0.0,49.0,396.0,0.0,0.0,0.0,139.0,175.0,0.0,0.0,3.0,0.0,0.0,392.0,183.0,1498.0,0.0,0.0,0.0,0.0,97.0,139.0,0.0
2016-01-04 15:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 15:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 15:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 16:00:00+00:00,0.0,237.0,291.0,714.0,255.0,575.0,406.0,0.0,43.0,417.0,0.0,0.0,0.0,163.0,185.0,0.0,0.0,1.0,0.0,0.0,461.0,193.0,1481.0,0.0,0.0,0.0,0.0,110.0,104.0,0.0
2016-01-04 16:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 16:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 16:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 17:00:00+00:00,0.0,304.0,306.0,702.0,235.0,508.0,379.0,0.0,83.0,439.0,0.0,0.0,0.0,150.0,195.0,0.0,0.0,0.0,0.0,0.0,443.0,204.0,1380.0,0.0,0.0,0.0,0.0,139.0,103.0,0.0
2016-01-04 17:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 17:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 17:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 18:00:00+00:00,0.0,251.0,281.0,744.0,235.0,477.0,447.0,0.0,29.0,401.0,0.0,0.0,0.0,176.0,190.0,0.0,0.0,2.0,0.0,0.0,458.0,202.0,1378.0,0.0,0.0,0.0,0.0,131.0,135.0,0.0
2016-01-04 18:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 18:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 18:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 19:00:00+00:00,0.0,210.0,291.0,769.0,254.0,506.0,416.0,0.0,13.0,377.0,0.0,0.0,0.0,199.0,179.0,0.0,0.0,23.0,0.0,0.0,447.0,186.0,1366.0,0.0,0.0,0.0,0.0,113.0,172.0,0.0
2016-01-04 19:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 19:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 19:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 20:00:00+00:00,0.0,167.0,314.0,830.0,336.0,488.0,460.0,0.0,0.0,319.0,0.0,0.0,0.0,273.0,164.0,0.0,0.0,72.0,0.0,0.0,551.0,138.0,1364.0,0.0,0.0,0.0,0.0,79.0,237.0,0.0
2016-01-04 20:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 20:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 20:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 21:00:00+00:00,0.0,187.0,382.0,674.0,402.0,539.0,420.0,0.0,1.0,280.0,0.0,0.0,0.0,296.0,145.0,0.0,0.0,56.0,0.0,0.0,546.0,152.0,1372.0,0.0,0.0,0.0,0.0,62.0,388.0,0.0
2016-01-04 21:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 21:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 21:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 22:00:00+00:00,0.0,123.0,352.0,868.0,392.0,544.0,437.0,0.0,0.0,230.0,0.0,0.0,0.0,311.0,130.0,0.0,0.0,131.0,0.0,0.0,557.0,131.0,1363.0,0.0,0.0,0.0,0.0,41.0,298.0,0.0
2016-01-04 22:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 22:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 22:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 23:00:00+00:00,0.0,0.0,365.0,759.0,377.0,714.0,398.0,0.0,0.0,188.0,0.0,7.0,10.0,348.0,120.0,0.0,0.0,208.0,0.0,0.0,446.0,177.0,1352.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0
2016-01-04 23:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 23:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04 23:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05 00:00:00+00:00,0.0,26.0,339.0,670.0,358.0,692.0,368.0,0.0,0.0,143.0,0.0,0.0,4.0,310.0,113.0,0.0,0.0,212.0,0.0,0.0,393.0,169.0,1384.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0
2016-01-05 00:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05 00:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05 00:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05 01:00:00+00:00,0.0,16.0,267.0,650.0,317.0,656.0,370.0,0.0,0.0,91.0,0.0,0.0,6.0,303.0,110.0,0.0,0.0,245.0,0.0,0.0,299.0,170.0,1387.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0
2016-01-05 01:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05 01:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05 01:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
