Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,Energotrans TG3,60.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Energotrans TG4,60.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Hodonin EHO,107.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,CHEZA G1,275.0,1.0,CZ,,,STUR,LIG,0.3549,6.0,6.0,0.010714286,0.017857143,60000.0,,0.0,0.549090909,0.3261,6.0,1.32,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Chvaletice B1,205.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Chvaletice B2,205.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Chvaletice B3,205.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Chvaletice B4,205.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Karlovy Vary KVT,1.3,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Karvina TG4,15.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Karvina TG5,40.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Kauc.Kralupy TG1,27.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Kauc.Kralupy TG2,33.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Kolin Zalabi TG4,4.5,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Kolin Zalabi TG5,12.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Komorany TG20,35.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Komorany TG21,22.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Komorany TG22,34.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Komorany TG4,32.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Komorany TG5,32.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Komorany TG6,32.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Komorany TG9,32.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Ledvice 2 B2,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Ledvice 2 B3,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Ledvice 3 B4,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Ledvice 4 B6,660.0,1.0,CZ,,,STUR,LIG,0.393,8.0,8.0,0.0152097902097901,0.0174825174825174,,12.56164383561645,0.0,0.389,0.4075,5.0,1.0499999999999998,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Liberec TLI,15.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Melník2 B10,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Melník2 B9,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Melník3 B11,500.0,1.0,CZ,,,STUR,LIG,0.393,8.0,8.0,0.01520979,0.017482517,,12.56164384,0.0,0.389,0.4075,5.0,1.05,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Náchod TNA,17.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Olomouc TG3,41.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Olomouc TG4,8.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Opatovice TG1,60.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Opatovice TG2,60.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Opatovice TG3,63.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Opatovice TG4,60.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Opatovice TG5,60.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Opatovice TG6,63.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Ostrava TPV,13.5,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Ostrov n. O. TOS,6.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Otrokovice TG1,25.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Otrokovice TG2,27.5,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PEVTZ PEActherm,26.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE CEZ Morava PESME,129.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE CEZ sever PESCE,173.7,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE CEZ východ PEVCE,135.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE CEZ západ PEZCE,26.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE CEZstred PESTE,77.2,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE EONvýchod PEJME,71.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE EONzápad PEJCE,48.8,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE PREdi PEPRE,11.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE Vresová TG1,55.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE Vresová TG2,55.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE Vresová TG3,55.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PE Vresová TG4,55.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Písek TPI,7.8,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Planá n/L. TG3,20.7,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Plzen teplárna TG1,67.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Plzen teplárna TG2,67.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Plzenská energetika TG10,26.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Plzenská energetika TG8,31.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Plzenská energetika TG9,33.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Pocerady B2,200.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Pocerady B3,200.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Pocerady B4,200.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Pocerady B5,200.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Pocerady B6,200.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prunérov 1 B3,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prunérov 1 B4,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prunérov 1 B5,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prunérov 1 B6,110.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prunérov 2 B23,250.0,1.0,CZ,,,STUR,LIG,0.3517,6.0,6.0,0.011764706,0.019607843,60000.0,,0.0,0.603921569,0.3232,6.0,1.49,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prunérov 2 B24,250.0,1.0,CZ,,,STUR,LIG,0.3517,6.0,6.0,0.011764706,0.019607843,60000.0,,0.0,0.603921569,0.3232,6.0,1.49,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prunérov 2 B25,250.0,1.0,CZ,,,STUR,LIG,0.3517,6.0,6.0,0.011764706,0.019607843,60000.0,,0.0,0.603921569,0.3232,6.0,1.49,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prerov TG1,42.5,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Prerov TG2,8.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Príbram TG1,44.4,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Strakonice TST,30.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,ŠKO-ENERGO ,87.2,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Špitálka PS,80.6,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Tábor TTB,22.5,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Terea(Cheb) Terea,5.1,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Tisová2 B6,112.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Trmice TG4,20.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Trmice TG5,20.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Trmice TG6,16.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Trmice TG7,16.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Trmice TG8,16.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Trebovice TG15,72.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Trebovice TG16,72.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Trebovice TG33,33.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Tušimice 2 B21,200.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Tušimice 2 B22,200.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Tušimice 2 B23,200.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Tušimice 2 B24,200.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Detmarovice B1,200.0,1.0,CZ,,,STUR,HRD,0.395,8.0,6.0,0.0227272727,0.0227272727,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Detmarovice B2,200.0,1.0,CZ,,,STUR,HRD,0.395,8.0,6.0,0.0227272727,0.0227272727,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Detmarovice B3,200.0,1.0,CZ,,,STUR,HRD,0.395,8.0,6.0,0.0227272727,0.0227272727,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Detmarovice B4,200.0,1.0,CZ,,,STUR,HRD,0.395,8.0,6.0,0.0227272727,0.0227272727,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,PEVitkovice EVI,79.0,1.0,CZ,,,STUR,HRD,0.395,8.0,6.0,0.0704225352,0.0704225352,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Porici 2 EPO2,165.0,1.0,CZ,,,STUR,HRD,0.395,8.0,6.0,0.03125,0.03125,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,CS Armáda CSA,24.0,1.0,CZ,,,STUR,HRD,0.395,8.0,6.0,0.0877192982,0.0877192982,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,MITTAL NH,254.0,1.0,CZ,,,STUR,HRD,0.395,8.0,6.0,0.02,0.02,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Trinec TZ,96.0,1.0,CZ,,,STUR,HRD,0.46,8.0,8.0,0.017777778,0.017777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,VCHZ Semtín VCHZ,75.6,1.0,CZ,,,STUR,HRD,0.395,8.0,6.0,0.0704225352,0.0704225352,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Brno Sever PBS,4.0,1.0,CZ,,,STUR,HRD,0.395,8.0,6.0,0.0877192982,0.0877192982,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Zlín ,69.0,1.0,CZ,,,STUR,HRD,0.395,8.0,6.0,0.0704225352,0.0704225352,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
,Malešice 2 TMA,122.0,1.0,CZ,,,STUR,HRD,0.46,8.0,8.0,0.017777778,0.017777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,,,https://www.ceps.cz/cs/priprava-provozu,,,
